Index,Experiment,Citation,Mode,Type,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O
2486,B373,"Grove, T.L., Elkins-Tanton, L.T., Parman, S.W., Chatterjee, N., M",0.519999981,Liquid,58.87799835,0.586721003,17.60169983,0,6.999479771,5.12609005,9.109620094,1.245499969,0.298507005
2487,B380,"Grove, T.L., Elkins-Tanton, L.T., Parman, S.W., Chatterjee, N., M",0.469999999,Liquid,59.04100037,0.389609993,19.68029976,0,5.854149818,3.686310053,8.211790085,2.237760067,0.719281018
2494,1b,"Gardien, V., Thompson, A.B., Grujic, D., Ulmer, P. (1995) Experimental melting of biotite + plagioclase + quartz _ muscovite assemblages and implications for crustal melting. Journal of Geophysical Research 100 15581-15591. ",0,Liquid,63.38000107,0.050000001,13.46000004,0,1.120000005,0.07,1.279999971,1.049999952,2.99000001
2497,3a,"Gardien, V., Thompson, A.B., Grujic, D., Ulmer, P. (1995) Experimental melting of biotite + plagioclase + quartz _ muscovite assemblages and implications for crustal melting. Journal of Geophysical Research 100 15581-15591. ",0,Liquid,66.5,0.170000002,13.27000046,0,1.600000024,1.200000048,2.440000057,3.00999999,3.579999924
2498,3b,"Gardien, V., Thompson, A.B., Grujic, D., Ulmer, P. (1995) Experimental melting of biotite + plagioclase + quartz _ muscovite assemblages and implications for crustal melting. Journal of Geophysical Research 100 15581-15591. ",0,Liquid,68.44999695,0.129999995,14.98999977,0,1.389999986,0.280000001,2.910000086,2.519999981,4.889999866
2499,4a,"Gardien, V., Thompson, A.B., Grujic, D., Ulmer, P. (1995) Experimental melting of biotite + plagioclase + quartz _ muscovite assemblages and implications for crustal melting. Journal of Geophysical Research 100 15581-15591. ",0,Liquid,66.76999664,0.119999997,13.64999962,0,1.730000019,1.590000033,2.579999924,3.519999981,4.340000153
2500,4b,"Gardien, V., Thompson, A.B., Grujic, D., Ulmer, P. (1995) Experimental melting of biotite + plagioclase + quartz _ muscovite assemblages and implications for crustal melting. Journal of Geophysical Research 100 15581-15591. ",0,Liquid,66.01000214,0.119999997,14.06000042,0,1.120000005,0.150000006,3.099999905,2.75999999,4.739999771
2504,6b,"Gardien, V., Thompson, A.B., Grujic, D., Ulmer, P. (1995) Experimental melting of biotite + plagioclase + quartz _ muscovite assemblages and implications for crustal melting. Journal of Geophysical Research 100 15581-15591. ",0,Liquid,69.88999939,0.360000014,17.28000069,0,1.649999976,0.389999986,1.039999962,3.019999981,4.369999886
2528,HAB1,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.579999983,Liquid,61.70000076,0.629999995,17.60000038,0,7.300000191,1.850000024,6.400000095,3.130000114,1.210000038
2529,HAB2,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.460000008,Liquid,62.09999847,0.579999983,17.60000038,0,7.119999886,1.639999986,5.75,3.480000019,1.529999971
2534,HAB17,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",1,Liquid,53.87310028,0.859570026,18.9904995,0,8.355819702,4.307849884,9.575209618,3.098449945,0.749625027
2535,HAB18,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.959999979,Liquid,53.68930054,0.879823983,18.69630051,0,8.298339844,4.519100189,9.458109856,3.499300003,0.829833984
2536,HAB19,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.689999998,Liquid,55.72790146,1.010499954,17.70890045,0,9.664830208,3.641819954,7.713860035,3.191600084,1.160580039
2537,HAB11,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.639999986,Liquid,61.13669968,0.550329983,19.51169968,0,5.323190212,1.711030006,7.534520149,2.921750069,1.110669971
2538,HAB12,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.469999999,Liquid,64.49359894,0.459953994,17.99819946,0,5.109489918,1.489850044,5.619440079,3.169680119,1.469849944
2540,HAB14,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.790000021,Liquid,56.91139984,0.780156016,18.90379906,0,7.651529789,3.500699997,8.301659584,3.210639954,0.590117991
2541,HAB15,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.49000001,Liquid,60.18799973,0.799839973,17.69650078,0,7.058589935,2.669470072,6.388720036,3.489300013,1.589679956
2544,HAB23,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.949999988,Liquid,56.18310165,0.579825997,19.99399948,0,3.888829947,4.288710117,10.09700012,3.87883997,0.869738996
2545,HAB24,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.649999976,Liquid,61.26940155,0.429785013,18.59070015,0,3.498250008,3.838079929,7.086460114,4.017990112,1.11943996
2546,HAB25,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.430000007,Liquid,62.16889954,0.27985999,19.49029922,0,2.508749962,2.418790102,7.936029911,3.668169975,1.359320045
2547,P1D,"Pichavant, M., Martel, C., Bourdier, J.-L., Scaillet, B. (2002) Physical conditions, structure, and dynamics of a zoned magma chamber: Mount Pele",0.959999979,Liquid,64.52580261,0.250099987,17.8071003,0,2.901160002,2.290920019,6.692679882,4.251699924,1.110440016
2808,RB262,"Brooker, R.A., Kohn, S.C., Holloway, J.R., McMillan, P.F. (2001) Structural controls on the solubility of CO2 in silicate melts; Part I: bulk solubility dat. Chemical Geology 174 225-239. ",0,Liquid,28.34000015,1.710000038,7.760000229,3.49000001,5.309999943,9.760000229,27.97999954,7.96999979,3.480000019
2868,YP34,"Morizet, Y., Brooker, R.A., Kohn, S.C. (2002) CO2 in haplo-phonolite melt: solubility, speciation and carbonate complexation. Geochimica et Cosmochimica Acta 66 1809-1820. 0016-7037/02",0,Liquid,56.84000015,0.560000002,23.04000092,0,0,4.079999924,1.580000043,13.90009975,0
2874,YP31,"Morizet, Y., Brooker, R.A., Kohn, S.C. (2002) CO2 in haplo-phonolite melt: solubility, speciation and carbonate complexation. Geochimica et Cosmochimica Acta 66 1809-1820. 0016-7037/02",0,Liquid,56.84000015,0.560000002,23.04000092,0,0,4.079999924,1.580000043,13.89999962,0
2884,YP28,"Morizet, Y., Brooker, R.A., Kohn, S.C. (2002) CO2 in haplo-phonolite melt: solubility, speciation and carbonate complexation. Geochimica et Cosmochimica Acta 66 1809-1820. 0016-7037/02",0,Liquid,56.84000015,0.560000002,23.04000092,0,0,4.079999924,1.580000043,13.89999962,0
2893,YP62b,"Morizet, Y., Brooker, R.A., Kohn, S.C. (2002) CO2 in haplo-phonolite melt: solubility, speciation and carbonate complexation. Geochimica et Cosmochimica Acta 66 1809-1820. 0016-7037/02",0,Liquid,56.84000015,0.560000002,23.04000092,0,0,4.079999924,1.580000043,13.89999962,0
2936,DC55A,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,73.79650116,0.746186018,6.110060215,0,4.551080227,2.308870077,5.552320004,4.101699829,2.75289011
2937,DC55B,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,73.76899719,0.746968985,6.11646986,0,4.555850029,2.311290026,5.558149815,4.10600996,2.755769968
2938,DC56A,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,73.65460205,0.750229001,6.143159866,0,4.575739861,2.3213799,5.582409859,4.123929977,2.767800093
2939,DC56B,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,73.64659882,0.750455022,6.145009995,0,4.577119827,2.322079897,5.584090233,4.125170231,2.768640041
2946,DC84,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,72.91690063,0.771236002,6.315169811,0,4.703859806,2.386379957,5.73871994,4.23939991,2.845299959
2947,DC88,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,73.31729889,0.759833992,6.221809864,0,4.634319782,2.351099968,5.653870106,4.176720142,2.803240061
2948,PU70A,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,64.5114975,0.967131019,8.630009651,0,7.184430122,4.533929825,8.706100464,3.637589931,1.702700019
2949,PU70B,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,64.47879791,0.968021989,8.637960434,0,7.191040039,4.538109779,8.714119911,3.640939951,1.704270005
2950,PU71A,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,64.26490021,0.973850012,8.689959526,0,7.234330177,4.565430164,8.766579628,3.662859917,1.714529991
2951,PU71B,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,64.28140259,0.973398983,8.685939789,0,7.230989933,4.56332016,8.762530327,3.661159992,1.713739991
2952,PU72A,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,64.07479858,0.97903198,8.736209869,0,7.272830009,4.589729786,8.813240051,3.68234992,1.723659992
2953,PU72B,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,64.08670044,0.978706002,8.733300209,0,7.270410061,4.588200092,8.810299873,3.681119919,1.723080039
2954,PU73A,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,64.16529846,0.97656399,8.714179993,0,7.254499912,4.578149796,8.791009903,3.67305994,1.719310045
2955,PU73B,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,64.17250061,0.976369023,8.712450027,0,7.25304985,4.57723999,8.789270401,3.672329903,1.718969941
2957,PU75A,"Ohlhorst, S., Behrens, H., Holtz, F. (2001) Compositional dependence of molar absortivities of near-infrared OH- and H2O bands in rhyolitic to basaltic glasses. Chemical Geology 174 5-20. ",0,Liquid,63.57080078,0.992766976,8.85877037,0,7.37485981,4.654119968,8.936880112,3.734009981,1.747840047
3069,SYNWC-1-5,"Elkins-Tanton, L.T., and Grove, T.L. (2003) Evidence for deep melting of hydrous metasomatized mantle: Pliocene high-potassium magmas from the Sierra Nevadas.. Journal of Geophysical Research [Sol. Ea] 108 2350. 10.1029/2002JB002168",0.980000019,Liquid,43.33000183,1.269999981,13.01000023,0,8.81000042,13.22000027,11.72000027,2.720000029,3.25999999
3093,SYNWC-1+H2O-2,"Elkins-Tanton, L.T., and Grove, T.L. (2003) Evidence for deep melting of hydrous metasomatized mantle: Pliocene high-potassium magmas from the Sierra Nevadas.. Journal of Geophysical Research [Sol. Ea] 108 2350. 10.1029/2002JB002168",0.600000024,Liquid,45.65999985,1.120000005,16.02000046,0,7.840000153,10.27000046,9.25,2.410000086,2.24000001
3096,VB-2,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0.939999998,Liquid,47.61999893,3.849999905,13.30000019,0,16.34000015,3.160000086,7.46999979,2.950000048,1.919999957
3098,VB-4,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0.819999993,Liquid,46,4.239999771,11.56999969,0,18.26000023,3.660000086,7.800000191,2.799999952,1.820000052
3099,VB-14,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0.610000014,Liquid,45.79999924,4.159999847,10.86999989,0,20.17000008,3.25,7.489999771,2.690000057,2.039999962
3100,VB-13,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0,Liquid,50.24000168,2.920000076,10.47999954,0,19.57999992,1.850000024,6.519999981,2.839999914,2.720000029
3100,VB-13,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0,Liquid,50.5,2.819999933,10.63000011,0,18.77000046,1.75999999,6.789999962,2.910000086,2.880000114
3100,VB-13,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0,Liquid,51.00999832,2.609999895,10.92000008,0,17.14999962,1.590000033,7.320000172,3.069999933,3.200000048
3100,VB-13,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0,Liquid,55.18000031,2.329999924,11.78999996,0,15.57999992,1.389999986,5.119999886,4.679999828,4.039999962
3101,VB-5,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0,Liquid,67.63999939,0.769999981,14.85000038,0,4.489999771,0.319999993,1.470000029,3.700000048,6.170000076
3102,VB-6,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0.5,Liquid,54.40999985,2.539999962,12.18000031,0,14.15999985,2.220000029,6.110000134,3,2.920000076
3103,VB-16,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0.469999999,Liquid,56.68999863,2.180000067,12.52999973,0,11.02000046,2.339999914,5.590000153,3.059999943,2.829999924
3104,VB-17,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0.300000012,Liquid,66.94000244,1.24000001,13.97000027,0,5.710000038,1.029999971,2.650000095,3.480000019,4.130000114
3105,MEL-1,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",1,Liquid,36.59000015,7.079999924,7.340000153,0,27.04999924,4.510000229,9.130000114,1.870000005,0.620000005
3106,MEL-2,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0.99000001,Liquid,36.95000076,6.559999943,7.130000114,0,27.19000053,4.610000134,9.289999962,1.659999967,0.569999993
3107,MEL-3,"Auwera, J.V., Longhi, J., and Duchesne, J.C. (1998) A liquid line of descent of the jotunite (Hypersthene monzodiorite). Journal of Petrology 39 439-468. ",0.899999976,Liquid,39.56000137,5.78000021,8.140000343,0,25.65999985,3.99000001,9.010000229,1.980000019,0.610000014
3135,29-Jan,"Berndt, J., Holtz, F., and Koepke, J.  (2001) Experimental constraints on storage conditions in the chemically zoned phonolitic magma chamber of the Laacher See volcano. Contrib Mineral Petrol 140 469-486. ",0,Liquid,59.12409973,0.249974996,22.12779999,0,1.759819984,0.119988002,1.059890032,9.60904026,5.649439812
